"","Style","Brewery_id","Beer_Name","Beer_ID","ABV","IBU","Ounces","Brewery_Name","City","State"
"7041","Extra Special / Strong Bitter (ESB)",353,"Bleeding Buckeye Red Ale",1642,0.057,41,16,"Elevator Brewing Company","Columbus"," OH"
"7051","Extra Special / Strong Bitter (ESB)",62,"Doomtree",2409,0.057,41,16,"Surly Brewing Company","Brooklyn Center"," MN"
"7061","Extra Special / Strong Bitter (ESB)",140,"Core ESB",1336,0.061,41,12,"Core Brewing & Distilling Company","Springdale"," AR"
"7071","Extra Special / Strong Bitter (ESB)",532,"Dolores River ESB",450,0.056,41,16,"Dolores River Brewery","Dolores"," CO"
"7081","Foreign / Export Stout",293,"Phantom Punch Winter Stout",954,0.068,36,12,"Baxter Brewing Company","Lewiston"," ME"
"709","Foreign / Export Stout",265,"Hibernal Vinifera Stout",1013,0.08,36,12,"Ska Brewing Company","Durango"," CO"
"7101","Foreign / Export Stout",52,"Upslope Foreign Style Stout",614,0.069,36,12,"Upslope Brewing Company","Boulder"," CO"
"711","Fruit / Vegetable Beer",73,"Michelada",2495,0.052,16,16,"Atwater Brewery","Detroit"," MI"
"7121","Fruit / Vegetable Beer",303,"Wasatch Apricot Hefeweizen",1681,0.04,16,12,"Utah Brewers Cooperative","Salt Lake City"," UT"
"7131","Fruit / Vegetable Beer",233,"Big Blue Van",2061,0.058,16,16,"College Street Brewhouse and Pub","Lake Havasu City"," AZ"
"714","Fruit / Vegetable Beer",25,"Mr. Tea",2606,0.078,16,24,"Burn 'Em Brewing","Michigan City"," IN"
"7151","Fruit / Vegetable Beer",44,"Hala Kahiki Pineapple Beer",1098,0.048,16,12,"Rivertowne Brewing Company","Export"," PA"
"7161","Fruit / Vegetable Beer",93,"Razz Wheat",2453,0.055,16,12,"Jackie O's Pub & Brewery","Athens"," OH"
"7171","Fruit / Vegetable Beer",41,"Blueberry Blonde",2586,0.06,16,12,"Big Muddy Brewing","Murphysboro"," IL"
"7181","Fruit / Vegetable Beer",82,"Lil' Brainless Raspberries",2477,0.052,16,12,"Epic Brewing","Denver"," CO"
"719","Fruit / Vegetable Beer",376,"Liquid Breadfruit",712,0.082,16,12,"Maui Brewing Company","Lahaina"," HI"
"7201","Fruit / Vegetable Beer",58,"Strawberry Blonde",2015,0.05,16,12,"Destihl Brewery","Bloomington"," IL"
"721","Fruit / Vegetable Beer",211,"Greenwood Beach",1982,0.04,16,12,"Temperance Beer Company","Evanston"," IL"
"7221","Fruit / Vegetable Beer",309,"You're My Boy, Blue",1802,0.05,16,12,"Brew Bus Brewing","Tampa"," FL"
"7231","Fruit / Vegetable Beer",370,"Mountain Fairy Raspberry Wheat",911,0.055,16,16,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
"7241","Fruit / Vegetable Beer",202,"Peaches & Cream",1731,0.046,16,16,"Fearless Brewing Company","Estacada"," OR"
"725","Fruit / Vegetable Beer",11,"Pumpkin Tart",1997,0.07,16,16,"Brewery Vivant","Grand Rapids"," MI"
"7261","Fruit / Vegetable Beer",11,"Maize & Blueberry",1651,0.056,16,16,"Brewery Vivant","Grand Rapids"," MI"
"7271","Fruit / Vegetable Beer",501,"Oregon Trail Unfiltered Raspberry Wheat",616,0.045,16,12,"High Noon Saloon And Brewery","Leavenworth"," KS"
"728","Fruit / Vegetable Beer",300,"Pomegranate Wheat (2008)",956,0.047,16,12,"Matt Brewing Company","Utica"," NY"
"7291","Fruit / Vegetable Beer",503,"Sea Dog Wild Blueberry Wheat Ale",815,0.047,16,12,"Sea Dog Brewing Company","Portland"," ME"
"7301","German Pilsener",444,"Marble Pilsner",1262,0.047,35,12,"Marble Brewery","Albuquerque"," NM"
"7311","German Pilsener",535,"High Country Pilsner (Current)",511,0.042,35,12,"Mammoth Brewing Company","Mammoth Lakes"," CA"
"7321","German Pilsener",556,"Pilsner Ukiah",98,0.055,35,12,"Ukiah Brewing Company","Ukiah"," CA"
"7331","German Pilsener",414,"Pearl-Snap",341,0.053,35,12,"Austin Beerworks","Austin"," TX"
"7341","German Pilsener",326,"Trauger Pilsner",1757,0.048,35,12,"Neshaminy Creek Brewing Company","Croydon"," PA"
"7351","German Pilsener",370,"Boater Beer",680,0.045,35,16,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
"7361","German Pilsener",393,"Freestyle Pilsner",304,0.055,35,12,"Santa Fe Brewing Company","Santa Fe"," NM"
"7371","German Pilsener",49,"Pivo Pils",2462,0.053,35,12,"Firestone Walker Brewing Company","Paso Robles"," CA"
"7381","German Pilsener",381,"6-4-3 Double Play Pilsner",1303,0.052,35,12,"Blue Blood Brewing Company","Lincoln"," NE"
"7391","German Pilsener",26,"Popcorn Pilsner",1314,0.054,35,16,"Sun King Brewing Company","Indianapolis"," IN"
"7401","German Pilsener",300,"Saranac Golden Pilsener (2003)",960,0.051,35,12,"Matt Brewing Company","Utica"," NY"
"741","German Pilsener",84,"Nooner",2474,0.052,35,12,"Sierra Nevada Brewing Company","Chico"," CA"
"7421","German Pilsener",530,"Walter's Premium Pilsener Beer",541,0.045,35,12,"Northwoods Brewpub","Eau Claire"," WI"
"7431","German Pilsener",535,"Golden Trout Pilsner",74,0.042,35,12,"Mammoth Brewing Company","Mammoth Lakes"," CA"
"744","German Pilsener",432,"Slimy Pebble Pils",1304,0.045,35,12,"North Country Brewing Company","Slippery Rock"," PA"
"745","German Pilsener",436,"Ol' Factory Pils",1169,0.05,35,12,"Two Roads Brewing Company","Stratford"," CT"
"7461","German Pilsener",328,"Pony Pilsner",1134,0.057,35,16,"Half Acre Beer Company","Chicago"," IL"
"747","German Pilsener",206,"People's Pilsner",1794,0.045,35,12,"People's Brewing Company","Lafayette"," IN"
"7481","German Pilsener",128,"Rye Pils Session Lager",1161,0.046,35,12,"Deep Ellum Brewing Company","Dallas"," TX"
"7491","Gose",43,"Gose",2580,0.035,10,16,"Rising Tide Brewing Company","Portland"," ME"
"7501","Gose",172,"Blood Orange Gose",2291,0.042,10,12,"Anderson Valley Brewing Company","Boonville"," CA"
"7511","Gose",172,"the Kimmie, the Yink and the Holy Gose",1738,0.048,10,12,"Anderson Valley Brewing Company","Boonville"," CA"
"7521","Hefeweizen",541,"Sunny Haze",408,0.05,15,12,"Mother Earth Brewing Company","Kinston"," NC"
"7531","Hefeweizen",457,"Hips Don't Lie",1204,0.062,15,16,"Lucette Brewing Company","Menominie"," WI"
"754","Hefeweizen",538,"Miner's Gold Hefeweizen",472,0.05,15,12,"Lewis and Clark Brewing Company","Helena"," MT"
"7551","Hefeweizen",60,"Beach Cruiser",2547,0.045,15,12,"Latitude 42 Brewing Company","Portage"," MI"
"7561","Hefeweizen",557,"Heinnieweisse Weissebier",52,0.049,15,12,"Butternuts Beer and Ale","Garrattsville"," NY"
"7571","Hefeweizen",464,"Big Bend Hefeweizen",1155,0.056,15,12,"Big Bend Brewing Company","Alpine"," TX"
"758","Hefeweizen",149,"Heliocentric Hefeweizen",1721,0.047,15,12,"Odyssey Beerwerks","Arvada"," CO"
"7591","Hefeweizen",532,"Dolores River Hefeweizen",524,0.05,15,16,"Dolores River Brewery","Dolores"," CO"
"7601","Hefeweizen",436,"No Limits Hefeweizen",1285,0.05,15,16,"Two Roads Brewing Company","Stratford"," CT"
"7611","Hefeweizen",33,"Healani",2480,0.045,15,12,"James Page Brewing Company","Stevens Point"," WI"
"762","Hefeweizen",50,"Waterkeeper",2551,0.057,15,12,"SweetWater Brewing Company","Atlanta"," GA"
"7631","Hefeweizen",149,"Helios Hefeweizen (2013)",1430,0.047,15,12,"Odyssey Beerwerks","Arvada"," CO"
"7641","Hefeweizen",508,"Dry Heat Hefeweizen (2006)",131,0.055,15,12,"Mudshark Brewing Company","Lake Havasu City"," AZ"
"7651","Herbed / Spiced Beer",382,"Bermuda Triangle Ginger Beer",1554,0.045,15,12,"Swashbuckler Brewing Company","Manheim"," PA"
"7661","Herbed / Spiced Beer",213,"Mjöllnir",1804,0.066,15,12,"Crow Peak Brewing Company","Spearfish"," SD"
"7671","Herbed / Spiced Beer",101,"Christmas Ale",2439,0.09,15,12,"West Sixth Brewing","Lexington"," KY"
"7681","Herbed / Spiced Beer",31,"Rail Slide Imperial Spiced Ale",839,0.081,15,12,"SanTan Brewing Company","Chandler"," AZ"
"7691","Irish Dry Stout",532,"Dolores River Dry Stout",447,0.056,34,16,"Dolores River Brewery","Dolores"," CO"
"7701","Irish Dry Stout",500,"Mystical Stout",826,0.054,34,16,"Wildwood Brewing Company","Stevensville"," MT"
"7711","Irish Red Ale",432,"Station 33 Firehouse Red",1305,0.055,26,12,"North Country Brewing Company","Slippery Rock"," PA"
"772","Irish Red Ale",176,"Fat Badger",1633,0.058,26,12,"Spiteful Brewing Company","Chicago"," IL"
"7731","Irish Red Ale",441,"BRIK Irish Red Ale",365,0.048,26,16,"MillKing It Productions","Royal Oak"," MI"
"7741","Irish Red Ale",393,"Santa Fe Irish Red Ale",599,0.045,26,12,"Santa Fe Brewing Company","Santa Fe"," NM"
"7751","Kölsch",538,"Yellowstone Golden Ale",475,0.051,22,12,"Lewis and Clark Brewing Company","Helena"," MT"
"7761","Kölsch",469,"Side Kick Kölsch",1087,0.05,22,12,"Peace Tree Brewing Company","Knoxville"," IA"
"777","Kölsch",241,"Cabrillo Kölsch",1034,0.05,22,16,"Golden Road Brewing","Los Angeles"," CA"
"7781","Kölsch",324,"Geary's Summer Ale",1311,0.06,22,12,"D.L. Geary Brewing Company","Portland"," ME"
"7791","Kölsch",201,"Occidental Kölsch",1081,0.045,22,16,"Occidental Brewing Company","Portland"," OR"
"7801","Kölsch",389,"Kentucky Kölsch",1535,0.043,22,16,"Alltech's Lexington Brewing Company","Lexington"," KY"
"7811","Kölsch",34,"Kolschtal Eddy",2035,0.055,22,16,"The Dudes' Brewing Company","Torrance"," CA"
"7821","Kölsch",6,"32°/50° Kölsch ",2654,0.048,22,16,"COAST Brewing Company","Charleston"," SC"
"7831","Kölsch",161,"Sunbru Kölsch",178,0.052,22,12,"Four Peaks Brewing Company","Tempe"," AZ"
"7841","Kölsch",554,"Heiner Brau Kölsch",129,0.05,22,12,"Covington Brewhouse","Covington"," LA"
"785","Kölsch",180,"Sky Blue Golden Ale",427,0.051,22,12,"Carolina Brewery","Pittsboro"," NC"
"786","Kölsch",310,"Thanksgiving Ale",1798,0.05,22,12,"Sockeye Brewing Company","Boise"," ID"
"787","Kölsch",251,"Enlighten",2019,0.045,22,16,"Chapman's Brewing","Angola"," IN"
"7881","Kölsch",354,"Aslan Kölsch",1640,0.048,22,16,"Aslan Brewing Company","Bellingham"," WA"
"789","Kölsch",196,"Post Time Kölsch",2204,0.05,22,16,"Breakside Brewery","Portland"," OR"
"7901","Light Lager",300,"DAX Light (1998)",958,0.045,12,12,"Matt Brewing Company","Utica"," NY"
"791","Light Lager",250,"Montauk Light",2024,0.035,12,12,"Southampton Publick House","Southampton"," NY"
"7921","Light Lager",146,"Shark Tracker Light lager",2338,0.048,12,12,"Cisco Brewers","Nantucket"," MA"
"7931","Light Lager",391,"Havanüther",1526,0.041,12,16,"Orlison Brewing Company","Airway Heights"," WA"
"7941","Light Lager",300,"Saranac Adirondack Light (2002)",959,0.045,12,12,"Matt Brewing Company","Utica"," NY"
"7951","Light Lager",146,"Sankaty Light Lager",359,0.038,12,12,"Cisco Brewers","Nantucket"," MA"
"7961","Light Lager",135,"Boxer Light",2275,0.042,12,12,"Minhas Craft Brewery","Monroe"," WI"
"7971","Light Lager",135,"Minhas Light (2012)",2358,0.04,12,12,"Minhas Craft Brewery","Monroe"," WI"
"7981","Light Lager",508,"Up River Light",326,0.042,12,12,"Mudshark Brewing Company","Lake Havasu City"," AZ"
"7991","Maibock / Helles Bock",84,"Yonder Bock",1919,0.06,28,12,"Sierra Nevada Brewing Company","Chico"," CA"
"8001","Maibock / Helles Bock",531,"Roler Bock (Current)",504,0.062,28,16,"Buckbean Brewing Company","Reno"," NV"
"801","Maibock / Helles Bock",310,"Sockeye Maibock",1181,0.064,28,12,"Sockeye Brewing Company","Boise"," ID"
"802","Märzen / Oktoberfest",357,"Manayunk Oktoberfest",1626,0.067,24,12,"Manayunk Brewing Company","Philadelphia"," PA"
"803","Märzen / Oktoberfest",380,"Autumn Winds",1567,0.058,24,16,"Grey Sail Brewing of Rhode Island","Westerly"," RI"
"804","Märzen / Oktoberfest",87,"Autumn Winds Fest Beer",2461,0.058,24,16,"Grey Sail Brewing Company","Westerly"," RI"
"805","Märzen / Oktoberfest",121,"Oktoberfest",2383,0.06,24,16,"Horny Goat Brew Pub","Milwaukee"," WI"
"806","Märzen / Oktoberfest",142,"Oktoberfest",2011,0.055,24,12,"Cigar City Brewing Company","Tampa"," FL"
"807","Märzen / Oktoberfest",31,"Oktoberfest",1995,0.055,24,12,"SanTan Brewing Company","Chandler"," AZ"
"808","Märzen / Oktoberfest",44,"Oktoberfest",2373,0.062,24,12,"Rivertowne Brewing Company","Export"," PA"
"809","Märzen / Oktoberfest",310,"Socktoberfest",1482,0.06,24,16,"Sockeye Brewing Company","Boise"," ID"
"810","Märzen / Oktoberfest",393,"Santa Fe Oktoberfest",307,0.057,24,12,"Santa Fe Brewing Company","Santa Fe"," NM"
"811","Milk / Sweet Stout",311,"Black Bay Milk Stout",1797,0.05,26,12,"Pine Street Brewery","San Francisco"," CA"
"812","Milk / Sweet Stout",557,"Moo Thunder Stout",50,0.049,26,12,"Butternuts Beer and Ale","Garrattsville"," NY"
"8131","Milk / Sweet Stout",230,"Milkshake Stout",363,0.05,26,16,"Rochester Mills Brewing Company","Rochester"," MI"
"8141","Milk / Sweet Stout",266,"Milk Mustachio Stout",1937,0.065,26,12,"Tractor Brewing Company","Albuquerque"," NM"
"8151","Munich Dunkel Lager",108,"Dirtbag Dunkel",1184,0.049,21,16,"Bonfire Brewing Company","Eagle"," CO"
"8161","Munich Helles Lager",500,"Ambitious Lager",813,0.05,18,16,"Wildwood Brewing Company","Stevensville"," MT"
"8171","Munich Helles Lager",177,"Rahr's Blonde",2269,0.046,18,12,"Rahr & Sons Brewing Company","Fort Worth"," TX"
"8181","Munich Helles Lager",526,"Bomb Lager (New Recipe)",577,0.051,18,12,"Bomb Beer Company","New York"," NY"
"8191","Munich Helles Lager",358,"Cleveland Beer Week 2013",1627,0.053,18,16,"Buckeye Brewing","Cleveland"," OH"
"820","Munich Helles Lager",244,"The Gilded Age",2037,0.045,18,12,"Two Henrys Brewing Company","Plant City"," FL"
"8211","Munich Helles Lager",146,"Summer of Lager",657,0.062,18,12,"Cisco Brewers","Nantucket"," MA"
"822","Munich Helles Lager",142,"Hotter Than Helles Lager",570,0.05,18,12,"Cigar City Brewing Company","Tampa"," FL"
"823","Munich Helles Lager",35,"Longfin Lager",1019,0.046,18,12,"Ballast Point Brewing Company","San Diego"," CA"
"824","Oatmeal Stout",543,"Oaky's Oatmeal Stout",409,0.047,29,16,"Angry Minnow Brewing Company","Hayward"," WI"
"825","Oatmeal Stout",11,"Viking Ice Hole",2241,0.063,29,16,"Brewery Vivant","Grand Rapids"," MI"
"8261","Oatmeal Stout",44,"All Aboard! Anniversary Stout",1880,0.071,29,12,"Rivertowne Brewing Company","Export"," PA"
"8271","Oatmeal Stout",23,"Feel Like Maplin' Love",2613,0.055,29,16,"Four Fathers Brewing ","Valparaiso"," IN"
"8281","Oatmeal Stout",95,"10 Ton",2222,0.07,29,16,"Warped Wing Brewing Company","Dayton"," OH"
"8291","Oatmeal Stout",178,"Black Exodus",2261,0.077,29,12,"18th Street Brewery","Gary"," IN"
"8301","Oatmeal Stout",140,"Core Oatmeal Stout",1337,0.057,29,12,"Core Brewing & Distilling Company","Springdale"," AR"
"8311","Old Ale",7,"Hibernation Ale",2649,0.087,40,12,"Great Divide Brewing Company","Denver"," CO"
"832","Pumpkin Ale",44,"Headless Wylie",2049,0.08,20,12,"Rivertowne Brewing Company","Export"," PA"
"833","Pumpkin Ale",362,"Wild Onion Pumpkin Ale (2010)",334,0.045,20,12,"Wild Onion Brewing Company","Lake Barrington"," IL"
"834","Pumpkin Ale",357,"Yunkin' Punkin'",1600,0.055,20,12,"Manayunk Brewing Company","Philadelphia"," PA"
"835","Pumpkin Ale",172,"Fall Hornin'",1563,0.06,20,12,"Anderson Valley Brewing Company","Boonville"," CA"
"8361","Pumpkin Ale",370,"Pumpkin Patch Ale (2012)",1014,0.05,20,16,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
"8371","Pumpkin Ale",52,"Upslope Pumpkin Ale",906,0.077,20,16,"Upslope Brewing Company","Boulder"," CO"
"838","Pumpkin Ale",443,"O'Fallon Pumpkin Beer",1264,0.055,20,12,"O'Fallon Brewery","O'Fallon"," MO"
"8391","Pumpkin Ale",370,"Pumpkin Patch Ale",1590,0.05,20,16,"Eddyline Brewery & Restaurant","Buena Vista"," CO"
"8401","Pumpkin Ale",425,"Wynkoop Pumpkin Ale",1045,0.055,20,12,"Wynkoop Brewing Company","Denver"," CO"
"8411","Pumpkin Ale",146,"Pumple Drumkin",1365,0.06,20,12,"Cisco Brewers","Nantucket"," MA"
"842","Pumpkin Ale",386,"Pumpkinhead Ale",814,0.047,20,12,"Shipyard Brewing Company","Portland"," ME"
"843","Pumpkin Ale",362,"Pumpkin Ale",1618,0.045,20,12,"Wild Onion Brewing Company","Lake Barrington"," IL"
"8441","Quadrupel (Quad)",11,"Hubris Quadrupel Anniversary Ale",1033,0.099,24,16,"Brewery Vivant","Grand Rapids"," MI"
"8451","Quadrupel (Quad)",52,"Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale",2565,0.128,24,19.2,"Upslope Brewing Company","Boulder"," CO"
"8461","Quadrupel (Quad)",11,"Wizard Burial Ground",2137,0.099,24,16,"Brewery Vivant","Grand Rapids"," MI"
"847","Roggenbier",18,"Klingon Warnog Roggen Dunkel",1817,0.055,20,16,"Tin Man Brewing Company","Evansville"," IN"
"8481","Russian Imperial Stout",393,"Imperial Java Stout",305,0.08,94,12,"Santa Fe Brewing Company","Santa Fe"," NM"
"8491","Russian Imperial Stout",11,"Vivant Belgian Style Imperial Stout (2012)",860,0.099,94,16,"Brewery Vivant","Grand Rapids"," MI"
"850","Russian Imperial Stout",318,"Sexy Chaos",1716,0.099,94,16,"Marshall Wharf Brewing Company","Belfast"," ME"
"8511","Rye Beer",293,"Hayride Autumn Ale",910,0.066,57,12,"Baxter Brewing Company","Lewiston"," ME"
"8521","Rye Beer",77,"Smitten",2325,0.06,57,16,"Bell's Brewery","Kalamazoo"," MI"
"8531","Rye Beer",237,"Stickin' In My Rye",2057,0.07,57,24,"Champion Brewing Company","Charlottesville"," VA"
"8541","Rye Beer",162,"Day Break 4-Grain Breakfast Beer",1233,0.05,57,16,"Martin House Brewing Company","Fort Worth"," TX"
"855","Rye Beer",52,"Lee Hill Series Vol. 4 - Manhattan Style Rye Ale",2564,0.104,57,19.2,"Upslope Brewing Company","Boulder"," CO"
"856","Rye Beer",96,"Flying Sailor",2449,0.073,57,12,"Blackrocks Brewery","Marquette"," MA"
"857","Rye Beer",84,"CANfusion Rye Bock",1918,0.06,57,12,"Sierra Nevada Brewing Company","Chico"," CA"
"8581","Rye Beer",11,"Root Stock",2466,0.066,57,16,"Brewery Vivant","Grand Rapids"," MI"
"8591","Rye Beer",11,"Pepper in the Rye",2023,0.063,57,16,"Brewery Vivant","Grand Rapids"," MI"
"8601","Saison / Farmhouse Ale",11,"Paris",2481,0.09,30,16,"Brewery Vivant","Grand Rapids"," MI"
"8611","Saison / Farmhouse Ale",119,"Walloon (2014)",691,0.055,30,12,"Southern Star Brewing Company","Conroe"," TX"
"8621","Saison / Farmhouse Ale",38,"Perzik Saison",2546,0.064,30,12,"Avery Brewing Company","Boulder"," CO"
"8631","Saison / Farmhouse Ale",11,"Tropical Saison",2500,0.065,30,16,"Brewery Vivant","Grand Rapids"," MI"
"8641","Saison / Farmhouse Ale",258,"6 String Saison",1970,0.08,30,16,"South Austin Brewery","South Austin"," TX"
"8651","Saison / Farmhouse Ale",310,"Boise Co-Op Two Score Ale",1424,0.055,30,16,"Sockeye Brewing Company","Boise"," ID"
"8661","Saison / Farmhouse Ale",240,"Tarasque",2047,0.059,30,12,"Wiseacre Brewing Company","Memphis"," TN"
"8671","Saison / Farmhouse Ale",217,"Atalanta",2112,0.053,30,12,"Orpheus Brewing","Atlanta"," GA"
"8681","Saison / Farmhouse Ale",52,"Blood Orange Saison",2560,0.06,30,12,"Upslope Brewing Company","Boulder"," CO"
"869","Saison / Farmhouse Ale",178,"Garce Selé",2097,0.069,30,12,"18th Street Brewery","Gary"," IN"
"870","Saison / Farmhouse Ale",11,"Acidulated Trip",2467,0.059,30,16,"Brewery Vivant","Grand Rapids"," MI"
"871","Saison / Farmhouse Ale",162,"River House Saison",1232,0.05,30,12,"Martin House Brewing Company","Fort Worth"," TX"
"872","Saison / Farmhouse Ale",280,"La Ferme Urbaine Farmhouse Ale",1899,0.078,30,12,"Foolproof Brewing Company","Pawtucket"," RI"
"873","Saison / Farmhouse Ale",436,"Workers Comp Saison",1170,0.048,30,12,"Two Roads Brewing Company","Stratford"," CT"
"874","Saison / Farmhouse Ale",381,"1335 Wicked Snout",942,0.064,30,12,"Blue Blood Brewing Company","Lincoln"," NE"
"875","Saison / Farmhouse Ale",217,"Lyric Ale",2113,0.065,30,12,"Orpheus Brewing","Atlanta"," GA"
"876","Saison / Farmhouse Ale",478,"413 Farmhouse Ale",1001,0.06,30,12,"Big Elm Brewing","Sheffield"," MA"
"877","Saison / Farmhouse Ale",178,"Regional Ring Of Fire",2098,0.073,30,12,"18th Street Brewery","Gary"," IN"
"8781","Saison / Farmhouse Ale",450,"TailGate Saison",1164,0.05,30,12,"TailGate Beer","San Diego"," CA"
